               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.054196,           0.0037302,                   0,             0.68721,             0.52229,             0.55954,             0.16593,            0.053268,           0.0043468,                   0,            0.006337,            0.006337,            0.006337
                  39,            0.057481,           0.0044746,                   0,             0.67178,             0.52103,              0.5331,             0.15571,            0.052805,           0.0043954,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.058538,           0.0044346,                   0,             0.62958,             0.48234,             0.48699,             0.13077,            0.053859,           0.0043132,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.056697,            0.004516,                   0,             0.67106,             0.50757,             0.51676,             0.14399,            0.052623,           0.0042898,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.055791,            0.004106,                   0,             0.61381,             0.49327,             0.48829,             0.12564,            0.053632,           0.0043691,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.057216,            0.004453,                   0,             0.64365,              0.5349,             0.52411,             0.15199,            0.052239,           0.0043793,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.059209,           0.0044673,                   0,             0.71551,             0.51931,             0.53679,             0.15283,            0.052651,           0.0043503,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.057951,           0.0042261,                   0,             0.60122,             0.49832,             0.49528,             0.13797,            0.054064,           0.0042995,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.056803,           0.0042052,                   0,             0.63785,              0.5155,             0.48777,             0.13732,            0.052811,           0.0044068,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.059252,           0.0046642,                   0,             0.69882,             0.53406,             0.55184,             0.16179,            0.051263,           0.0041973,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.055382,           0.0046566,                   0,             0.64304,             0.51967,             0.52172,             0.14525,            0.051938,           0.0041419,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.056106,           0.0043894,                   0,             0.61565,             0.52229,             0.49456,             0.13599,             0.05239,           0.0044032,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.054241,           0.0042289,                   0,             0.64447,             0.53208,             0.53025,             0.15795,            0.051774,           0.0041599,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.054808,           0.0042318,                   0,             0.64103,             0.52491,             0.51956,             0.14891,             0.05174,           0.0040585,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.053443,           0.0042833,                   0,             0.69892,             0.56034,             0.56097,             0.16641,            0.051769,           0.0042402,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.056752,           0.0044184,                   0,              0.5882,              0.5436,             0.51239,             0.15165,            0.051897,           0.0041238,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.055015,           0.0041196,                   0,             0.61625,             0.54247,             0.50182,             0.14356,            0.051477,           0.0042636,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.056998,           0.0040404,                   0,             0.65959,             0.52775,             0.53267,             0.15484,            0.051842,           0.0042864,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.057617,           0.0041797,                   0,             0.63979,             0.54524,              0.5371,             0.16046,            0.051849,           0.0043301,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.056431,           0.0045229,                   0,             0.67058,             0.52733,              0.5195,             0.14904,            0.052197,           0.0042128,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.060045,           0.0046343,                   0,             0.65634,             0.53891,             0.53426,             0.16387,            0.051278,            0.004228,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.055897,           0.0042696,                   0,             0.65293,             0.52565,             0.50594,             0.14591,              0.0514,           0.0041898,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.057103,           0.0044807,                   0,             0.64356,             0.54037,              0.5307,              0.1552,            0.050581,           0.0041645,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.053722,           0.0039013,                   0,             0.67153,              0.5677,             0.56811,             0.16983,            0.050523,            0.004198,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.051682,           0.0045703,                   0,             0.70857,             0.52187,             0.54869,             0.16367,            0.050801,           0.0042083,                   0,            0.003961,            0.003961,            0.003961
                  63,             0.05289,           0.0042236,                   0,             0.61296,              0.5349,             0.50713,              0.1473,            0.051206,           0.0042958,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.057322,           0.0047045,                   0,             0.64718,             0.54205,             0.52408,             0.14927,            0.050572,           0.0042507,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.054359,           0.0044208,                   0,             0.66604,             0.55467,             0.55163,             0.16909,            0.050089,           0.0042516,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.053747,           0.0042443,                   0,             0.70191,              0.5555,             0.57634,             0.18038,            0.049862,           0.0042049,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.053407,           0.0044307,                   0,             0.66897,             0.54415,             0.53854,             0.15007,            0.050248,           0.0041486,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.049171,           0.0041833,                   0,             0.69875,             0.55695,             0.56727,             0.16103,            0.050287,           0.0041794,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.050844,           0.0039434,                   0,             0.70595,             0.53911,             0.55836,             0.16363,            0.049898,           0.0042187,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.052809,           0.0043735,                   0,             0.65036,             0.55677,             0.54955,             0.16406,            0.050382,           0.0042366,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.052983,           0.0042901,                   0,              0.6605,             0.58004,             0.55484,             0.17442,            0.049926,           0.0042123,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.054214,           0.0042601,                   0,             0.65257,             0.55605,             0.53589,             0.16383,            0.049134,           0.0043159,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.053106,           0.0041088,                   0,             0.70132,             0.54794,             0.56757,             0.16887,            0.049973,            0.004201,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.052456,           0.0043188,                   0,             0.68393,             0.55257,             0.55274,             0.16339,            0.049708,           0.0042217,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.051377,           0.0041312,                   0,             0.63712,             0.56518,             0.55101,             0.17016,            0.049706,           0.0042374,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.051799,            0.004361,                   0,             0.68092,             0.56714,              0.5674,             0.17141,            0.048894,           0.0042115,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.051629,           0.0040249,                   0,             0.69745,             0.55383,              0.5644,              0.1764,            0.048978,           0.0041384,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.052088,           0.0044549,                   0,             0.65892,             0.57023,             0.54989,             0.16887,            0.048673,           0.0041644,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.053441,           0.0042652,                   0,             0.69538,               0.582,             0.57604,             0.18328,            0.049024,           0.0041293,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.053213,           0.0042422,                   0,             0.67896,             0.56981,             0.56859,             0.17158,             0.04882,            0.004208,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.048654,           0.0044383,                   0,             0.67484,              0.5656,             0.54936,             0.17664,            0.048584,           0.0041474,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.051656,           0.0042709,                   0,             0.67508,             0.57317,             0.56534,             0.18356,            0.048522,           0.0041304,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.051419,           0.0040325,                   0,             0.69298,             0.57738,             0.57874,             0.18033,            0.048361,           0.0041872,                   0,            0.001882,            0.001882,            0.001882
