               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  43,            0.055397,            0.016991,                   0,             0.81774,             0.69845,             0.77455,             0.34076,             0.05375,            0.015557,                   0,            0.005842,            0.005842,            0.005842
                  44,             0.05443,            0.018631,                   0,             0.85786,             0.71978,             0.81838,             0.41161,            0.047018,            0.015298,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.052796,            0.017442,                   0,             0.82929,              0.7029,             0.75261,             0.26729,             0.05653,             0.01535,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.053596,            0.016831,                   0,             0.81718,             0.72161,             0.79121,             0.30062,            0.055236,            0.015266,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.055194,            0.017985,                   0,             0.85597,             0.72927,             0.82658,             0.39398,            0.046769,            0.015465,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.050543,            0.017586,                   0,             0.82371,              0.7326,             0.81147,             0.33118,             0.04885,            0.015213,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.050997,            0.017953,                   0,             0.87211,             0.72894,             0.84114,             0.42689,            0.044569,            0.015036,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.051869,            0.016938,                   0,             0.85374,             0.75824,             0.84684,             0.40694,            0.046102,            0.014999,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.048514,            0.016645,                   0,             0.84167,              0.7381,             0.83061,             0.39407,            0.044524,            0.015036,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.050857,            0.017172,                   0,             0.85449,             0.73626,             0.83575,             0.40201,            0.044333,            0.015178,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.050722,             0.01782,                   0,             0.81254,             0.71446,             0.79476,             0.34372,            0.051659,            0.015388,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.051275,            0.017013,                   0,             0.86506,             0.74176,              0.8346,             0.40863,            0.046018,            0.014916,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.049901,            0.015759,                   0,             0.83926,             0.74908,             0.83242,             0.39598,            0.045234,            0.015052,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.046472,            0.016421,                   0,             0.85463,             0.75371,             0.83163,             0.35633,            0.047129,            0.014964,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.049767,            0.017091,                   0,             0.86334,             0.75209,             0.84711,              0.4343,            0.042696,            0.014833,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.048422,            0.016898,                   0,               0.837,             0.75237,             0.82559,             0.40526,            0.044064,            0.014639,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.046612,            0.016532,                   0,             0.90537,             0.75351,              0.8555,             0.45261,            0.043474,            0.014483,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.046778,            0.016604,                   0,             0.90545,             0.73667,             0.85599,             0.43933,            0.042501,            0.014532,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.046932,            0.017897,                   0,             0.85757,             0.78296,             0.85569,             0.42262,             0.04387,             0.01437,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.046285,            0.014959,                   0,             0.84373,             0.75154,             0.82663,             0.35635,            0.047949,              0.0145,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.048813,            0.016727,                   0,             0.89545,             0.74908,              0.8553,             0.44426,            0.042141,            0.014624,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.046951,            0.015964,                   0,             0.90506,             0.75458,             0.85527,             0.42558,            0.043701,            0.014479,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.046985,            0.015781,                   0,             0.90218,              0.7619,             0.86207,             0.45389,            0.040797,            0.014431,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.048124,             0.01758,                   0,             0.88858,             0.75956,             0.85176,              0.4291,             0.04192,            0.014698,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.044017,            0.015342,                   0,             0.88733,             0.78022,             0.87811,             0.47069,            0.040266,            0.014328,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.045702,            0.016571,                   0,             0.87317,             0.78022,             0.86252,             0.42921,            0.042378,            0.014454,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.044426,            0.016213,                   0,              0.8586,             0.78958,             0.86126,             0.45656,            0.041397,             0.01453,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.046918,            0.016386,                   0,              0.8897,             0.78755,             0.87106,             0.46466,            0.040668,            0.014268,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.046404,            0.015898,                   0,             0.88496,             0.78938,             0.87718,             0.46981,            0.040904,            0.014068,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.045108,            0.016075,                   0,             0.88962,             0.78571,             0.87535,             0.45292,            0.040973,            0.014065,                   0,            0.002971,            0.002971,            0.002971
                  73,             0.04596,            0.016685,                   0,             0.86657,             0.78504,             0.87173,             0.46168,            0.040163,            0.014235,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.043386,            0.015787,                   0,             0.89144,             0.78202,             0.87006,              0.4584,            0.040888,            0.014191,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.043986,            0.015476,                   0,             0.88227,             0.78388,             0.86371,             0.46014,            0.040263,            0.014061,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.043501,            0.015484,                   0,             0.87876,             0.79647,             0.87173,             0.46871,            0.039355,             0.01412,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.046098,            0.015927,                   0,             0.88957,             0.77473,             0.87279,             0.44581,            0.040479,            0.014049,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.042522,            0.015713,                   0,             0.90168,             0.78943,             0.87744,             0.45828,            0.040878,            0.014165,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.042499,            0.015346,                   0,             0.88242,             0.78205,             0.86999,              0.4727,            0.040284,            0.014179,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.042831,            0.015404,                   0,              0.8816,             0.78205,             0.86849,             0.45627,            0.041395,            0.014092,                   0,            0.002179,            0.002179,            0.002179
                  81,             0.04356,            0.015151,                   0,             0.87706,             0.78395,             0.87363,             0.46203,            0.040199,            0.013985,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.043332,            0.014948,                   0,             0.89321,             0.78022,             0.87191,             0.48054,            0.038777,            0.013954,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.042222,            0.016356,                   0,             0.88532,             0.79181,             0.87432,             0.46129,            0.039756,            0.013976,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.044312,            0.015994,                   0,             0.87591,             0.80037,              0.8762,              0.4726,            0.039073,             0.01399,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.042417,            0.015687,                   0,             0.87272,             0.79853,             0.87355,             0.46796,            0.039453,             0.01398,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.041582,            0.014722,                   0,             0.88863,             0.80378,             0.87956,              0.4836,            0.038891,            0.013975,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.042351,            0.015473,                   0,             0.88717,             0.80037,             0.88032,             0.48393,            0.038634,             0.01392,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.039957,            0.014961,                   0,             0.88827,             0.80083,             0.88104,             0.48694,            0.038544,            0.013746,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.043749,            0.016186,                   0,             0.86588,             0.79121,             0.85977,             0.43552,            0.040961,            0.013717,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.042877,            0.016093,                   0,             0.88377,             0.80771,             0.88082,             0.49536,            0.037923,            0.013688,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.040481,            0.014957,                   0,             0.89635,             0.80772,             0.88271,             0.50041,            0.037958,            0.013663,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.041658,            0.016686,                   0,             0.89113,              0.8095,             0.88481,             0.48711,            0.038246,            0.013644,                   0,            0.000991,            0.000991,            0.000991
                  93,             0.03974,             0.01517,                   0,              0.8891,             0.79853,             0.87575,             0.46695,            0.039287,            0.013867,                   0,            0.000892,            0.000892,            0.000892
                  94,             0.04197,            0.015771,                   0,             0.89224,             0.80769,             0.87685,             0.47651,            0.038931,            0.013746,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.041089,            0.015023,                   0,             0.89112,             0.80769,             0.88316,             0.48188,            0.038503,            0.013655,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.042483,            0.016315,                   0,             0.90121,             0.80196,             0.88388,             0.49688,            0.037541,            0.013649,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.040979,            0.015389,                   0,              0.8922,             0.80586,             0.88191,             0.49927,            0.037621,            0.013752,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.041147,            0.016265,                   0,             0.88828,             0.80952,             0.88508,             0.50154,            0.037754,             0.01365,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.041976,            0.014981,                   0,             0.88389,             0.80863,             0.88197,             0.50443,            0.037402,            0.013619,                   0,            0.000298,            0.000298,            0.000298
