               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.060321,           0.0057237,                   0,             0.39803,             0.41421,             0.30511,            0.081019,            0.057756,           0.0061613,                   0,            0.006436,            0.006436,            0.006436
                  38,            0.063337,           0.0055797,                   0,             0.39363,             0.39066,             0.28939,             0.07403,             0.05874,           0.0061417,                   0,            0.006337,            0.006337,            0.006337
                  39,            0.066448,           0.0055613,                   0,             0.47477,             0.42431,             0.34451,            0.088148,            0.058418,           0.0058563,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.068648,           0.0057542,                   0,             0.39807,              0.4508,             0.30035,            0.079887,            0.057763,            0.005635,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.067301,            0.005936,                   0,             0.50637,             0.42893,             0.39281,            0.098208,            0.057826,           0.0057214,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.066451,           0.0060229,                   0,             0.52427,             0.44365,             0.39118,             0.10658,            0.057699,           0.0057155,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.064379,           0.0057646,                   0,             0.56415,             0.45122,             0.40791,              0.1072,            0.056949,           0.0057665,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.070388,           0.0057134,                   0,              0.4954,             0.44029,             0.39159,             0.10186,            0.056559,           0.0059179,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.060341,           0.0055745,                   0,             0.55241,             0.42817,             0.41696,              0.1098,            0.056767,           0.0058041,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.065116,           0.0058281,                   0,             0.40434,             0.41421,             0.31317,             0.07859,            0.058941,           0.0055873,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.064708,           0.0059523,                   0,             0.54055,             0.44132,             0.42352,             0.11241,            0.056804,           0.0056769,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.060322,           0.0054471,                   0,             0.56392,             0.40917,             0.42207,             0.11547,            0.057005,           0.0056328,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.060079,           0.0056675,                   0,             0.58481,             0.44113,             0.43294,             0.11612,            0.056405,           0.0055937,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.062758,           0.0052162,                   0,             0.59739,             0.45879,             0.42422,             0.11238,            0.056249,           0.0055195,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.060782,           0.0051159,                   0,             0.56833,             0.43185,             0.40193,             0.10476,            0.057071,           0.0055071,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.057649,           0.0054317,                   0,             0.53221,             0.44701,             0.38558,              0.1028,            0.056023,           0.0056284,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.064529,           0.0055908,                   0,             0.53856,             0.43818,             0.40558,            0.097579,            0.057213,           0.0056496,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.064405,           0.0055244,                   0,             0.56603,             0.43188,             0.40821,             0.10512,            0.056879,           0.0055408,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.060169,           0.0055569,                   0,             0.61971,             0.47146,              0.4475,             0.12174,            0.055386,           0.0055322,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.058845,           0.0048732,                   0,             0.55433,             0.47911,             0.42012,             0.11048,            0.056318,           0.0054013,                   0,            0.004555,            0.004555,            0.004555
