               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  26,            0.057548,           0.0042682,                   0,             0.60851,             0.49874,             0.45569,             0.11981,            0.054884,           0.0047613,                   0,            0.007525,            0.007525,            0.007525
                  27,            0.060745,           0.0051474,                   0,             0.65658,             0.50799,             0.51338,             0.14203,            0.055061,           0.0045238,                   0,            0.007426,            0.007426,            0.007426
                  28,            0.056879,           0.0044344,                   0,             0.52096,             0.48486,             0.42766,             0.11804,            0.054567,           0.0049178,                   0,            0.007327,            0.007327,            0.007327
                  29,            0.056619,           0.0046285,                   0,             0.63182,             0.48927,             0.49446,             0.12754,            0.054844,           0.0048304,                   0,            0.007228,            0.007228,            0.007228
                  30,            0.061764,           0.0046624,                   0,             0.56162,             0.49874,             0.43194,             0.12188,            0.055452,           0.0046802,                   0,            0.007129,            0.007129,            0.007129
                  31,             0.05963,           0.0050342,                   0,             0.65071,             0.50883,             0.52282,             0.15565,            0.053331,           0.0045135,                   0,             0.00703,             0.00703,             0.00703
                  32,            0.057022,           0.0042547,                   0,             0.64429,             0.50252,             0.50712,              0.1483,            0.053256,            0.004687,                   0,            0.006931,            0.006931,            0.006931
                  33,            0.057775,            0.005027,                   0,               0.595,             0.48654,             0.48528,             0.14084,            0.054303,           0.0044787,                   0,            0.006832,            0.006832,            0.006832
                  34,            0.057232,           0.0043733,                   0,             0.63335,             0.50883,             0.47777,             0.13312,            0.053679,             0.00457,                   0,            0.006733,            0.006733,            0.006733
                  35,            0.060042,           0.0044842,                   0,             0.60649,             0.50747,             0.48974,             0.14578,            0.053516,           0.0043714,                   0,            0.006634,            0.006634,            0.006634
                  36,            0.056022,           0.0042864,                   0,             0.60937,             0.51093,              0.4946,             0.14825,            0.052537,            0.004668,                   0,            0.006535,            0.006535,            0.006535
                  37,            0.057862,           0.0044115,                   0,              0.6974,             0.49748,             0.50997,             0.13831,            0.052757,            0.004495,                   0,            0.006436,            0.006436,            0.006436
                  38,            0.053576,            0.003985,                   0,             0.63577,             0.52523,             0.49538,             0.14622,            0.052669,           0.0047803,                   0,            0.006337,            0.006337,            0.006337
                  39,            0.056524,           0.0045907,                   0,              0.5736,             0.51724,             0.48664,             0.14329,            0.052986,           0.0043832,                   0,            0.006238,            0.006238,            0.006238
                  40,               0.058,           0.0045186,                   0,             0.66833,             0.50841,             0.51307,             0.15046,            0.051994,           0.0045134,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.056215,            0.004699,                   0,             0.61269,             0.50841,              0.5135,             0.15351,             0.05255,           0.0042633,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.055268,            0.004242,                   0,             0.60931,             0.50105,             0.49752,             0.14308,            0.052587,           0.0044387,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.056663,           0.0046017,                   0,             0.63581,             0.54328,             0.52365,             0.16377,            0.051617,           0.0044921,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.058413,           0.0045425,                   0,             0.64823,             0.52076,             0.52465,             0.15745,            0.051543,             0.00442,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.056529,            0.004408,                   0,             0.65221,             0.48486,              0.4946,             0.14746,            0.053042,           0.0046243,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.055828,           0.0043728,                   0,             0.60379,             0.50948,             0.47997,             0.13975,            0.051904,           0.0045476,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.058647,           0.0047168,                   0,             0.65652,             0.53693,             0.53636,             0.15882,            0.050762,           0.0043648,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.055001,           0.0046998,                   0,             0.67653,             0.53659,             0.53602,             0.15679,            0.050946,           0.0044382,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.056016,           0.0044549,                   0,             0.62212,             0.50967,             0.49819,             0.14243,            0.051347,           0.0045161,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.053705,           0.0043359,                   0,             0.62972,             0.51598,             0.51006,             0.15282,            0.051457,           0.0044649,                   0,            0.005149,            0.005149,            0.005149
                  51,             0.05442,           0.0042776,                   0,             0.68477,               0.549,             0.56185,             0.17169,            0.050461,           0.0042085,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.052705,           0.0042849,                   0,             0.66821,             0.52439,             0.52251,             0.15842,            0.051125,           0.0044852,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.056667,            0.004564,                   0,             0.60751,             0.50966,             0.48124,             0.13265,            0.052293,           0.0045455,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.054899,           0.0042443,                   0,              0.6615,             0.52102,             0.52011,             0.15198,            0.051096,           0.0043779,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.056744,           0.0041812,                   0,             0.61796,             0.52775,             0.51832,             0.15844,            0.050832,           0.0045093,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.057388,            0.004307,                   0,             0.64375,             0.53344,             0.52718,             0.15721,            0.050762,            0.004355,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.056212,            0.004646,                   0,             0.62073,             0.50126,             0.48762,             0.14096,            0.051906,           0.0045097,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.059034,           0.0047203,                   0,             0.63893,             0.54668,              0.5336,             0.16818,            0.050679,           0.0042659,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.055285,           0.0043723,                   0,             0.61262,             0.53953,             0.48344,              0.1477,            0.050299,           0.0043806,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.056338,           0.0045317,                   0,             0.66457,             0.54247,             0.53898,             0.16442,            0.049803,           0.0042827,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.053075,           0.0040154,                   0,             0.65118,             0.56476,             0.55488,             0.16817,            0.049915,            0.004231,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.051012,            0.004687,                   0,             0.67447,             0.54543,             0.53855,             0.15789,            0.050078,            0.004385,                   0,            0.003961,            0.003961,            0.003961
                  63,             0.05265,           0.0042495,                   0,             0.66212,             0.53364,             0.51839,             0.15335,            0.050622,            0.004262,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.057341,           0.0047729,                   0,             0.68339,             0.55187,             0.55255,             0.16565,            0.049262,           0.0043562,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.053594,           0.0044416,                   0,             0.64821,             0.55046,             0.54095,             0.16967,            0.049241,           0.0042379,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.053645,              0.0043,                   0,             0.68013,              0.5677,             0.56852,             0.18132,            0.048819,           0.0043683,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.052865,           0.0044588,                   0,             0.71439,             0.55011,             0.56698,             0.17166,            0.049729,            0.004233,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.048742,           0.0041999,                   0,             0.68262,             0.53869,             0.55019,             0.16251,            0.049708,           0.0042611,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.050502,           0.0040215,                   0,             0.71118,             0.55605,             0.56935,             0.18148,            0.049134,           0.0042897,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.052354,           0.0045141,                   0,             0.65881,              0.5416,             0.54422,             0.17094,            0.049241,           0.0043845,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.052512,           0.0043146,                   0,             0.64393,              0.5677,             0.53192,             0.17448,            0.048834,           0.0044038,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.054089,           0.0043516,                   0,              0.6671,             0.53827,             0.53305,              0.1656,            0.048606,           0.0044412,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.052557,           0.0042154,                   0,             0.70206,             0.56056,             0.56242,             0.17625,            0.049017,           0.0043553,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.052487,           0.0043397,                   0,             0.69136,             0.57272,             0.57417,              0.1859,            0.048202,           0.0043823,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.050599,           0.0042557,                   0,             0.66827,             0.54752,             0.55099,             0.17394,            0.048822,           0.0042956,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.051835,           0.0043832,                   0,             0.70644,             0.56098,              0.5771,             0.18108,            0.048063,            0.004402,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.051429,           0.0040933,                   0,             0.69874,             0.56182,             0.57084,             0.18266,            0.048377,           0.0043479,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.051911,           0.0044959,                   0,             0.68262,             0.55624,             0.57224,             0.17996,            0.048525,           0.0043673,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.053448,           0.0043635,                   0,             0.74425,             0.57149,             0.60094,             0.19779,            0.047983,           0.0042306,                   0,            0.002278,            0.002278,            0.002278
                  80,             0.05303,           0.0042552,                   0,             0.73215,             0.57023,             0.59799,             0.19451,            0.047941,           0.0041699,                   0,            0.002179,            0.002179,            0.002179
                  81,             0.04813,           0.0044891,                   0,             0.70799,             0.57191,             0.58791,             0.18926,            0.047677,           0.0042508,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.051285,           0.0043184,                   0,             0.68754,             0.57185,             0.57815,             0.19268,            0.047607,           0.0041949,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.050987,           0.0041207,                   0,             0.72827,             0.57591,             0.60295,             0.19907,            0.047361,           0.0043182,                   0,            0.001882,            0.001882,            0.001882
                  84,             0.05211,           0.0043503,                   0,             0.68558,             0.57216,             0.58078,             0.18822,            0.047891,            0.004328,                   0,            0.001783,            0.001783,            0.001783
                  85,             0.05085,           0.0041568,                   0,              0.7552,             0.57822,             0.61705,             0.19891,            0.047589,           0.0042396,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.052309,           0.0045523,                   0,             0.70576,             0.57822,             0.59324,             0.19009,            0.048031,           0.0042161,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.052003,           0.0044136,                   0,             0.72274,             0.55677,             0.59049,             0.19401,            0.047516,           0.0043158,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.051627,           0.0047011,                   0,             0.72437,             0.58242,             0.60432,             0.20398,            0.047364,           0.0042515,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.050636,           0.0044656,                   0,             0.72842,             0.58284,             0.61264,             0.20262,            0.047082,           0.0042792,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.050392,           0.0043683,                   0,             0.73499,             0.57149,             0.60529,             0.20089,            0.047394,           0.0042553,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.050243,           0.0041693,                   0,             0.71178,             0.57191,             0.60176,              0.2003,            0.047318,           0.0042593,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.049824,           0.0042502,                   0,              0.7383,             0.58242,             0.61794,             0.20189,            0.046932,           0.0041823,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.053519,           0.0043305,                   0,             0.75907,             0.56308,             0.60963,             0.20139,            0.046785,            0.004223,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.049939,           0.0041367,                   0,              0.7552,             0.57081,             0.61527,             0.20408,            0.046452,           0.0042047,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.051433,           0.0043122,                   0,             0.74058,             0.57906,             0.61988,             0.20872,            0.046767,           0.0041961,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.048027,           0.0042581,                   0,             0.68803,             0.57872,             0.59284,              0.1936,            0.046894,           0.0042781,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.050379,           0.0045559,                   0,             0.73885,             0.58059,             0.61306,              0.2061,            0.046326,           0.0042377,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.053418,           0.0042517,                   0,             0.74083,             0.57822,             0.61123,             0.20427,            0.046643,           0.0042105,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.049354,           0.0045574,                   0,              0.7438,             0.58495,              0.6205,             0.20967,            0.046305,           0.0041941,                   0,            0.000298,            0.000298,            0.000298
