               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  39,            0.036691,            0.013702,                   0,             0.92052,             0.89093,             0.93502,             0.53942,            0.032924,            0.011305,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.036425,            0.014044,                   0,             0.90099,             0.90002,             0.94156,             0.48525,            0.036176,            0.011411,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.035215,             0.01301,                   0,              0.9368,             0.89586,              0.9412,             0.57168,             0.03129,            0.011093,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.035899,            0.013739,                   0,              0.9093,             0.91805,             0.94791,             0.55872,            0.031851,            0.011039,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.034817,            0.013054,                   0,             0.93496,             0.89512,             0.94833,             0.53812,            0.032996,            0.011158,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.035864,            0.013785,                   0,             0.93552,             0.87695,             0.94286,             0.57179,            0.031042,            0.010986,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.035326,            0.013408,                   0,             0.90438,             0.90659,             0.94674,              0.5514,            0.032326,            0.011395,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.035845,            0.012948,                   0,              0.9215,             0.88147,             0.94044,             0.53782,              0.0328,            0.011432,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.034768,            0.013407,                   0,              0.9306,             0.89744,             0.94752,             0.54351,            0.032492,             0.01099,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.035668,            0.013399,                   0,             0.91973,             0.85714,             0.92329,             0.53929,            0.032237,            0.011306,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.034744,            0.013367,                   0,             0.91831,             0.89194,             0.93545,              0.4914,            0.035251,            0.011134,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.034535,            0.013398,                   0,             0.93788,             0.88278,             0.93773,             0.54166,            0.032031,            0.011005,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.034606,            0.012541,                   0,             0.93329,             0.89744,             0.94756,             0.54263,            0.031789,            0.011004,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.033836,            0.013015,                   0,               0.933,              0.8956,             0.94065,             0.57514,            0.030222,            0.010799,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.033851,            0.012845,                   0,             0.94265,             0.87303,             0.94322,             0.58116,             0.03078,            0.010691,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.033336,            0.012433,                   0,             0.94151,             0.88447,             0.94209,             0.55335,            0.031837,            0.010758,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.033825,            0.012946,                   0,             0.94732,             0.89011,             0.95515,             0.57538,            0.030677,            0.010543,                   0,            0.004654,            0.004654,            0.004654
                  56,              0.0334,            0.012669,                   0,             0.93678,             0.89554,             0.95217,             0.57565,            0.030628,            0.010515,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.033082,            0.012264,                   0,             0.92484,             0.90152,             0.94869,             0.56899,            0.030434,            0.010641,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.033085,             0.01294,                   0,             0.93215,             0.90586,             0.95192,              0.5643,            0.030599,            0.010519,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.033176,            0.013126,                   0,             0.93224,             0.89377,             0.94994,             0.57533,              0.0302,            0.010579,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.032271,            0.012733,                   0,             0.91771,             0.91912,             0.95566,             0.58333,            0.029674,            0.010447,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.032347,             0.01258,                   0,             0.94054,             0.90293,             0.95725,             0.56981,            0.030716,            0.010532,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.031879,            0.012412,                   0,             0.89307,             0.92308,             0.95123,             0.58528,            0.029621,            0.010387,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.032847,            0.012772,                   0,             0.93194,             0.89194,               0.951,             0.57291,            0.030964,            0.010391,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.032746,            0.012778,                   0,             0.94245,             0.91209,             0.95562,              0.5761,             0.02973,            0.010172,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.032375,            0.012872,                   0,             0.93751,             0.90672,             0.95764,             0.58311,            0.029893,            0.010329,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.031891,            0.012655,                   0,             0.92968,             0.91026,             0.94804,             0.58862,             0.02922,            0.010155,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.030807,            0.012182,                   0,              0.9617,             0.90842,             0.95766,             0.59203,             0.02917,             0.01009,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.031167,            0.012382,                   0,             0.95121,             0.90476,              0.9534,             0.58639,             0.02955,            0.010073,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.031297,            0.012425,                   0,             0.93854,             0.90476,             0.95141,             0.57477,            0.030039,            0.010206,                   0,            0.003268,            0.003268,            0.003268
