               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11715,           0.0078718,                   0,          2.7778e-05,            0.010513,          1.4163e-05,          2.9899e-06,             0.12113,            0.083766,                   0,              0.0702,           0.0033111,           0.0033111
                   1,             0.12642,           0.0064117,                   0,          1.5556e-05,           0.0058873,          7.9682e-06,          1.7044e-06,             0.11515,            0.006997,                   0,            0.040134,           0.0065787,           0.0065787
                   2,             0.11885,           0.0060288,                   0,          1.2222e-05,           0.0046257,          6.2442e-06,          1.8194e-06,             0.11066,           0.0060691,                   0,            0.010002,           0.0097802,           0.0097802
                   3,             0.10814,           0.0055341,                   0,          1.6667e-05,           0.0063078,          1.0064e-05,          1.6402e-06,            0.098198,           0.0061738,                   0,            0.009703,            0.009703,            0.009703
                   4,             0.10253,           0.0059156,                   0,          0.00037556,             0.14214,          0.00024633,           5.872e-05,            0.090024,            0.006806,                   0,            0.009703,            0.009703,            0.009703
                   5,             0.08547,           0.0059719,                   0,           0.0010722,              0.4058,           0.0013294,          0.00029444,            0.083571,           0.0077011,                   0,            0.009604,            0.009604,            0.009604
                   6,            0.088508,           0.0060357,                   0,            0.052575,            0.018082,            0.013278,           0.0037935,            0.085126,           0.0073205,                   0,            0.009505,            0.009505,            0.009505
                   7,            0.086699,           0.0066519,                   0,             0.00164,             0.62069,           0.0093338,            0.001794,            0.075278,           0.0081734,                   0,            0.009406,            0.009406,            0.009406
                   8,            0.077242,            0.006384,                   0,             0.00168,             0.63583,            0.028861,            0.005468,            0.075062,           0.0077501,                   0,            0.009307,            0.009307,            0.009307
                   9,            0.082722,           0.0066422,                   0,           0.0014789,             0.55971,             0.02497,           0.0052709,            0.074369,           0.0074019,                   0,            0.009208,            0.009208,            0.009208
                  10,            0.080753,           0.0063937,                   0,           0.0017356,             0.65685,            0.069475,             0.01398,            0.069005,           0.0079836,                   0,            0.009109,            0.009109,            0.009109
                  11,            0.075121,           0.0065211,                   0,              0.2259,             0.11901,            0.095844,            0.020016,            0.069211,           0.0077504,                   0,             0.00901,             0.00901,             0.00901
                  12,            0.078651,           0.0062656,                   0,             0.18485,             0.15265,             0.07529,             0.01615,            0.069022,           0.0078068,                   0,            0.008911,            0.008911,            0.008911
                  13,            0.072278,           0.0064168,                   0,             0.12701,            0.067283,            0.053843,            0.011641,            0.069996,           0.0072422,                   0,            0.008812,            0.008812,            0.008812
                  14,            0.085154,           0.0065964,                   0,             0.36016,             0.18209,             0.17497,            0.040213,            0.066899,           0.0072344,                   0,            0.008713,            0.008713,            0.008713
                  15,            0.073749,           0.0061174,                   0,             0.30164,             0.20648,             0.12771,            0.027772,            0.065145,           0.0075584,                   0,            0.008614,            0.008614,            0.008614
                  16,            0.073373,           0.0056808,                   0,             0.26439,             0.32128,             0.16919,            0.035829,            0.064788,           0.0074477,                   0,            0.008515,            0.008515,            0.008515
                  17,             0.07394,            0.006403,                   0,             0.29877,             0.23255,             0.17204,            0.039832,            0.066395,           0.0073444,                   0,            0.008416,            0.008416,            0.008416
                  18,            0.076395,           0.0061755,                   0,             0.30288,             0.27497,             0.19487,            0.044492,            0.062843,           0.0070812,                   0,            0.008317,            0.008317,            0.008317
                  19,            0.060779,           0.0056841,                   0,              0.4262,             0.33047,             0.30475,            0.074823,            0.061309,           0.0070074,                   0,            0.008218,            0.008218,            0.008218
                  20,            0.065973,           0.0057026,                   0,             0.40656,              0.2868,             0.25394,            0.063364,            0.062926,           0.0068162,                   0,            0.008119,            0.008119,            0.008119
                  21,            0.070009,           0.0053661,                   0,             0.23384,              0.2582,              0.1425,            0.033188,            0.063686,           0.0068399,                   0,             0.00802,             0.00802,             0.00802
                  22,            0.067833,           0.0057471,                   0,             0.39276,             0.37048,              0.2759,            0.070459,            0.062256,           0.0060845,                   0,            0.007921,            0.007921,            0.007921
                  23,            0.074465,           0.0052816,                   0,             0.29739,             0.25904,             0.22102,            0.056795,            0.061033,           0.0067185,                   0,            0.007822,            0.007822,            0.007822
                  24,            0.065327,           0.0059896,                   0,             0.34048,               0.287,             0.23894,            0.059108,            0.060794,           0.0066578,                   0,            0.007723,            0.007723,            0.007723
                  25,            0.066883,           0.0056576,                   0,             0.29196,             0.26619,              0.1949,            0.049465,             0.06179,           0.0068111,                   0,            0.007624,            0.007624,            0.007624
                  26,             0.07189,           0.0063981,                   0,             0.31543,              0.3032,             0.22339,            0.055304,            0.061328,           0.0061574,                   0,            0.007525,            0.007525,            0.007525
                  27,            0.071891,           0.0056251,                   0,             0.37989,             0.32409,             0.28977,            0.074163,            0.059839,           0.0062373,                   0,            0.007426,            0.007426,            0.007426
                  28,            0.065872,           0.0054792,                   0,              0.2952,             0.28427,             0.19485,            0.046838,             0.06095,           0.0064891,                   0,            0.007327,            0.007327,            0.007327
                  29,            0.063017,           0.0056825,                   0,             0.28117,              0.3259,             0.21927,            0.054375,            0.060638,           0.0059767,                   0,            0.007228,            0.007228,            0.007228
                  30,            0.061968,           0.0051233,                   0,             0.20862,             0.26638,             0.14348,            0.034341,            0.060706,           0.0065872,                   0,            0.007129,            0.007129,            0.007129
                  31,            0.064784,           0.0061211,                   0,             0.38182,             0.38225,             0.31113,             0.08343,            0.059106,           0.0056965,                   0,             0.00703,             0.00703,             0.00703
                  32,            0.059718,           0.0049385,                   0,             0.36413,             0.41169,             0.29726,            0.076509,            0.059126,           0.0053117,                   0,            0.006931,            0.006931,            0.006931
                  33,             0.06848,           0.0055452,                   0,             0.31431,             0.40846,             0.23336,            0.059814,            0.059405,           0.0059352,                   0,            0.006832,            0.006832,            0.006832
                  34,            0.062306,           0.0050507,                   0,             0.40049,             0.43103,             0.28431,            0.070719,            0.061485,           0.0050982,                   0,            0.006733,            0.006733,            0.006733
                  35,            0.066253,           0.0048359,                   0,             0.39762,             0.45585,             0.28401,            0.071843,            0.059815,           0.0048185,                   0,            0.006634,            0.006634,            0.006634
                  36,            0.057175,           0.0043527,                   0,             0.28855,             0.39697,             0.23475,            0.059789,            0.058395,            0.005974,                   0,            0.006535,            0.006535,            0.006535
                  37,            0.059624,           0.0049816,                   0,             0.45975,             0.45664,             0.35989,             0.09522,            0.057306,           0.0053368,                   0,            0.006436,            0.006436,            0.006436
                  38,            0.062103,           0.0048555,                   0,             0.40027,             0.42295,             0.30651,            0.080625,            0.057661,            0.005864,                   0,            0.006337,            0.006337,            0.006337
                  39,            0.065101,           0.0049585,                   0,             0.43921,             0.44786,             0.33723,            0.088571,            0.056672,           0.0054335,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.066659,           0.0051115,                   0,             0.40861,              0.4492,             0.31017,            0.077649,            0.056968,            0.005387,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.066977,           0.0053231,                   0,             0.41435,             0.42935,             0.30803,            0.082662,            0.057102,           0.0053454,                   0,             0.00604,             0.00604,             0.00604
                  42,             0.06543,           0.0053487,                   0,             0.47946,             0.47022,             0.38033,             0.10586,            0.057158,           0.0045485,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.062702,           0.0050397,                   0,             0.49342,             0.47351,             0.37684,            0.099074,            0.057098,           0.0048457,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.068011,           0.0050803,                   0,             0.44039,             0.42809,             0.34418,            0.091601,            0.056219,           0.0055282,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.059523,           0.0048508,                   0,             0.61022,             0.48191,             0.45941,             0.11701,            0.056757,           0.0048244,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.065053,           0.0050079,                   0,             0.47204,             0.45248,              0.3462,            0.080687,            0.059835,           0.0045156,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.063966,           0.0051836,                   0,             0.48653,             0.49874,             0.40098,             0.10384,            0.056576,           0.0049777,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.059303,           0.0045727,                   0,             0.47333,             0.47561,             0.37946,             0.10233,            0.056063,           0.0049834,                   0,            0.005347,            0.005347,            0.005347
