               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.13286,            0.016583,                   0,          0.00058908,            0.075092,          0.00032946,          7.3041e-05,             0.11751,            0.019633,                   0,              0.0802,              0.0022,              0.0022
                   1,             0.12876,            0.018895,                   0,          0.00060345,            0.076923,          0.00044265,           9.023e-05,             0.11723,            0.019677,                   0,            0.059455,           0.0044554,           0.0044554
                   2,             0.12328,            0.019395,                   0,          0.00061782,            0.078755,          0.00035822,          7.2189e-05,             0.11721,             0.01965,                   0,            0.038665,           0.0066654,           0.0066654
                   3,             0.12218,            0.020977,                   0,            0.019461,            0.003663,          0.00091439,          0.00020095,             0.11538,            0.020209,                   0,             0.01783,           0.0088297,           0.0088297
                   4,             0.12038,             0.02101,                   0,           0.0064378,           0.0054945,          0.00072414,           0.0001602,             0.12892,             0.12403,                   0,            0.009604,            0.009604,            0.009604
                   5,             0.11593,            0.019498,                   0,           0.0016358,            0.040293,          0.00047397,          0.00010037,             0.13835,               1.687,                   0,            0.009604,            0.009604,            0.009604
                   6,             0.11689,            0.020412,                   0,           0.0016618,            0.040293,          0.00056502,          0.00011419,             0.14151,              1.6334,                   0,            0.009505,            0.009505,            0.009505
                   7,             0.11597,            0.021495,                   0,           0.0020161,            0.031136,          0.00039463,          7.6819e-05,             0.13666,               1.001,                   0,            0.009406,            0.009406,            0.009406
                   8,             0.11436,            0.023914,                   0,           0.0014783,             0.02381,          0.00030409,          6.4148e-05,             0.13459,             0.87466,                   0,            0.009307,            0.009307,            0.009307
                   9,             0.11054,            0.024728,                   0,          0.00074713,            0.095238,          0.00042126,           9.576e-05,             0.12751,             0.46698,                   0,            0.009208,            0.009208,            0.009208
                  10,             0.10989,            0.021763,                   0,           0.0018169,           0.0091575,          0.00078859,          0.00020387,             0.12578,             0.27876,                   0,            0.009109,            0.009109,            0.009109
                  11,              0.1064,             0.02028,                   0,           0.0022557,             0.28755,           0.0016672,          0.00039969,             0.12374,              0.1934,                   0,             0.00901,             0.00901,             0.00901
                  12,             0.10726,            0.022663,                   0,           0.0038336,            0.029304,            0.002034,          0.00046352,             0.11853,            0.088952,                   0,            0.008911,            0.008911,            0.008911
                  13,             0.10213,             0.02226,                   0,           0.0050274,            0.040293,           0.0029366,          0.00073699,             0.11652,            0.056131,                   0,            0.008812,            0.008812,            0.008812
                  14,             0.10409,            0.023459,                   0,            0.013535,             0.19597,           0.0076338,           0.0018735,             0.11201,            0.034881,                   0,            0.008713,            0.008713,            0.008713
                  15,             0.10519,            0.022787,                   0,            0.014843,             0.14652,           0.0070539,           0.0016776,              0.1109,            0.029949,                   0,            0.008614,            0.008614,            0.008614
                  16,            0.099092,            0.022954,                   0,            0.033423,             0.25016,            0.017356,           0.0041267,             0.10473,            0.024517,                   0,            0.008515,            0.008515,            0.008515
                  17,            0.097352,            0.022436,                   0,            0.039537,             0.23443,            0.020933,           0.0050849,             0.10391,            0.022565,                   0,            0.008416,            0.008416,            0.008416
                  18,             0.10022,            0.021251,                   0,            0.059063,             0.17033,            0.024721,           0.0064805,             0.10109,            0.020782,                   0,            0.008317,            0.008317,            0.008317
                  19,             0.10047,            0.020958,                   0,            0.080594,              0.2326,            0.041607,            0.010426,            0.096211,             0.02211,                   0,            0.008218,            0.008218,            0.008218
                  20,            0.093937,            0.021041,                   0,              0.1058,             0.26374,            0.056541,             0.01446,            0.095323,            0.020803,                   0,            0.008119,            0.008119,            0.008119
                  21,             0.09373,            0.021699,                   0,            0.090859,             0.23443,            0.048129,            0.011425,            0.096296,            0.019574,                   0,             0.00802,             0.00802,             0.00802
                  22,            0.092271,            0.018738,                   0,             0.14693,             0.24725,            0.092927,            0.023095,            0.091397,            0.020111,                   0,            0.007921,            0.007921,            0.007921
                  23,            0.091066,            0.020282,                   0,             0.13371,             0.30952,            0.092581,            0.021455,            0.090133,            0.020168,                   0,            0.007822,            0.007822,            0.007822
                  24,            0.091123,            0.021544,                   0,             0.18843,              0.3022,              0.1318,            0.036507,            0.086795,            0.020634,                   0,            0.007723,            0.007723,            0.007723
                  25,            0.089047,            0.021953,                   0,              0.1974,             0.27289,             0.12588,            0.032244,            0.085932,            0.020924,                   0,            0.007624,            0.007624,            0.007624
                  26,            0.087669,            0.018917,                   0,             0.12003,             0.14469,            0.065572,            0.014702,            0.091842,            0.019662,                   0,            0.007525,            0.007525,            0.007525
                  27,            0.088728,            0.020732,                   0,             0.22719,             0.37363,             0.15612,            0.038146,            0.083942,            0.020452,                   0,            0.007426,            0.007426,            0.007426
                  28,            0.090243,            0.021375,                   0,             0.14204,             0.35714,            0.099224,            0.025612,            0.090504,            0.020418,                   0,            0.007327,            0.007327,            0.007327
                  29,            0.087886,             0.02095,                   0,             0.18645,             0.17033,             0.10118,            0.023373,              0.0853,            0.021274,                   0,            0.007228,            0.007228,            0.007228
                  30,            0.087918,            0.020453,                   0,             0.11866,             0.21795,            0.075267,            0.018386,            0.092068,            0.032083,                   0,            0.007129,            0.007129,            0.007129
                  31,            0.084914,            0.021089,                   0,             0.19281,             0.34799,             0.11782,            0.029661,            0.087138,            0.022421,                   0,             0.00703,             0.00703,             0.00703
                  32,            0.083666,            0.022206,                   0,             0.18691,             0.35897,             0.14894,             0.03616,            0.088973,            0.028081,                   0,            0.006931,            0.006931,            0.006931
                  33,            0.084115,            0.021829,                   0,             0.28973,             0.42435,             0.23145,            0.058229,             0.07869,            0.020336,                   0,            0.006832,            0.006832,            0.006832
                  34,            0.080229,            0.021399,                   0,             0.31615,             0.44689,             0.26752,              0.0738,             0.07697,            0.020633,                   0,            0.006733,            0.006733,            0.006733
                  35,            0.081817,            0.023062,                   0,             0.28556,             0.37114,             0.18552,             0.05252,            0.081605,            0.020374,                   0,            0.006634,            0.006634,            0.006634
                  36,            0.078539,            0.020962,                   0,             0.38979,             0.41026,             0.28122,             0.07905,            0.076422,            0.021312,                   0,            0.006535,            0.006535,            0.006535
                  37,            0.080202,            0.020776,                   0,             0.33897,             0.38462,             0.26314,            0.076401,            0.077953,             0.02064,                   0,            0.006436,            0.006436,            0.006436
                  38,            0.076574,            0.019986,                   0,             0.26839,             0.40293,              0.2058,            0.052206,            0.076865,            0.020299,                   0,            0.006337,            0.006337,            0.006337
                  39,            0.078192,             0.02164,                   0,             0.27047,             0.41209,             0.23141,            0.065449,            0.079427,            0.020166,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.079062,            0.020934,                   0,             0.29468,             0.37729,             0.22036,            0.055831,            0.076039,            0.020195,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.077792,            0.022318,                   0,             0.23994,             0.39744,             0.18793,            0.057329,            0.079764,            0.019918,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.079804,            0.021495,                   0,             0.30813,             0.39011,             0.27082,            0.065951,            0.078118,            0.019985,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.073948,            0.019637,                   0,             0.38976,             0.44139,             0.34412,             0.11343,            0.074935,            0.020509,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.075197,            0.021734,                   0,             0.30126,             0.49084,             0.26298,             0.06747,            0.073645,            0.020686,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.076496,            0.022039,                   0,             0.34436,             0.46337,             0.33164,             0.10086,            0.071475,            0.020724,                   0,            0.005644,            0.005644,            0.005644
                  46,             0.07187,            0.020019,                   0,             0.47594,             0.48168,             0.42689,              0.1502,            0.068484,            0.020724,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.067588,            0.020247,                   0,             0.50304,             0.46886,             0.44843,             0.16246,            0.067672,             0.02053,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.074591,             0.02008,                   0,             0.47165,             0.41941,             0.43016,              0.1593,            0.073675,            0.019669,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.072651,             0.02133,                   0,             0.44942,             0.48718,             0.41381,              0.1431,            0.067995,              0.0204,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.071708,            0.020741,                   0,             0.43887,             0.53861,             0.40239,             0.13753,            0.068759,             0.02024,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.072555,            0.018485,                   0,             0.41384,             0.51648,             0.36779,             0.11234,            0.074011,            0.019143,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.072219,            0.020568,                   0,             0.44756,             0.55861,             0.38994,              0.1274,            0.071196,            0.019555,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.072427,            0.020587,                   0,             0.38244,             0.49451,             0.27378,            0.078656,            0.072419,            0.019624,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.073114,            0.018939,                   0,             0.42307,             0.57215,             0.42725,             0.12821,             0.07002,            0.019487,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.070852,            0.021942,                   0,             0.34743,             0.51099,             0.34338,             0.12336,            0.070934,            0.019609,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.069774,            0.021243,                   0,             0.52189,             0.52979,             0.48983,             0.16654,            0.066195,            0.019409,                   0,            0.004555,            0.004555,            0.004555
                  57,             0.06763,            0.021833,                   0,             0.48429,                 0.5,             0.41041,             0.16489,            0.066067,            0.019253,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.064454,            0.020547,                   0,             0.46496,              0.5696,             0.42492,             0.16476,            0.065481,            0.019299,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.062473,            0.023216,                   0,             0.59784,             0.58425,             0.54339,             0.21129,            0.063579,            0.019265,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.064905,            0.021401,                   0,              0.3816,             0.56044,             0.36071,             0.12913,            0.068353,            0.019167,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.064721,            0.020531,                   0,             0.64585,             0.58425,             0.59113,             0.23681,            0.062916,            0.019099,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.063347,            0.019256,                   0,              0.5728,             0.56227,             0.52996,             0.19801,            0.064834,            0.019122,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.063682,            0.020694,                   0,             0.54475,             0.56981,             0.48578,             0.18983,            0.065129,            0.018939,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.062568,            0.019819,                   0,             0.56609,             0.55128,             0.51999,             0.19049,            0.065309,            0.018785,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.064012,            0.020498,                   0,             0.62825,             0.57875,             0.57262,             0.20252,            0.063661,            0.018772,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.067623,            0.022003,                   0,             0.60653,             0.59707,             0.55958,             0.21437,            0.063019,            0.018786,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.068157,            0.018512,                   0,             0.29996,             0.45604,             0.25454,            0.070415,             0.07364,            0.020221,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.064448,            0.019016,                   0,             0.65132,             0.58242,              0.5889,             0.23955,            0.062142,            0.018923,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.064595,            0.020032,                   0,             0.60354,              0.5641,              0.5431,             0.21267,            0.063562,            0.018831,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.064666,            0.021977,                   0,             0.59446,             0.59341,             0.56143,             0.21678,            0.062674,            0.018817,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.061228,            0.019305,                   0,             0.67537,              0.5989,             0.61632,             0.24475,            0.061866,            0.018672,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.060957,            0.020693,                   0,             0.69585,             0.60758,             0.62293,             0.25609,            0.060186,            0.018821,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.062697,            0.019647,                   0,             0.63139,             0.61905,               0.602,             0.23722,            0.061547,            0.018631,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.063293,            0.023262,                   0,              0.6815,             0.62454,             0.62476,             0.26052,            0.060424,            0.018488,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.061086,            0.020155,                   0,             0.64744,             0.62454,             0.59492,             0.24849,            0.061376,            0.018431,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.061392,            0.022371,                   0,             0.65669,              0.6337,             0.61005,             0.25876,            0.059471,            0.018534,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.062058,            0.019361,                   0,             0.67452,             0.61722,             0.61748,             0.26298,            0.059852,             0.01849,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.059119,            0.019426,                   0,             0.70931,             0.62271,             0.64149,              0.2712,                0.06,            0.018362,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.058185,            0.020919,                   0,             0.69227,             0.62271,             0.64238,             0.27527,            0.060817,            0.018365,                   0,            0.002278,            0.002278,            0.002278
                  80,              0.0588,            0.020136,                   0,             0.75222,             0.61355,             0.66193,             0.29487,            0.058238,             0.01854,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.057691,            0.019869,                   0,             0.78055,             0.63843,             0.68839,             0.30787,            0.057788,             0.01849,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.062787,            0.019769,                   0,             0.77081,             0.60983,             0.67618,              0.2854,             0.05839,            0.018372,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.060777,            0.022176,                   0,             0.78548,             0.61538,             0.68013,             0.29277,            0.057938,            0.018293,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.057701,            0.019447,                   0,             0.76091,             0.62951,             0.67532,             0.28676,            0.057911,            0.018238,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.060082,            0.020431,                   0,             0.76048,             0.62637,              0.6621,             0.28219,            0.057658,            0.018302,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.056068,            0.018879,                   0,             0.71553,             0.64957,             0.66141,             0.27384,            0.057805,            0.018301,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.060762,            0.020299,                   0,             0.73947,             0.64286,             0.66088,             0.27768,            0.057679,            0.018279,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.058437,            0.020282,                   0,              0.6901,             0.63004,             0.63285,             0.24873,            0.058328,             0.01828,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.056776,            0.019191,                   0,             0.72305,             0.62454,             0.66654,             0.28633,            0.056639,            0.018349,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.058322,            0.021247,                   0,             0.70867,             0.63709,             0.66653,             0.27683,            0.057319,            0.018278,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.060075,            0.020912,                   0,             0.73178,             0.64458,             0.67636,             0.28143,            0.057116,            0.018298,                   0,             0.00109,             0.00109,             0.00109
                  92,             0.05953,            0.017139,                   0,             0.70215,             0.65018,             0.66397,             0.28891,            0.056639,            0.018462,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.059084,             0.02005,                   0,             0.69252,             0.65018,             0.65148,             0.28457,            0.056734,              0.0184,                   0,            0.000892,            0.000892,            0.000892
                  94,             0.05833,            0.018726,                   0,              0.7198,             0.63736,             0.66479,              0.2846,            0.056719,            0.018435,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.058562,            0.018859,                   0,             0.71015,             0.64167,             0.66111,             0.28489,            0.056799,            0.018421,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.057698,            0.020962,                   0,             0.69834,             0.65296,             0.66591,             0.29182,            0.056697,            0.018406,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.058841,            0.020367,                   0,             0.70111,             0.65731,             0.67249,             0.28995,             0.05659,            0.018344,                   0,            0.000496,            0.000496,            0.000496
                  98,             0.05536,            0.021328,                   0,             0.69685,             0.66939,              0.6745,             0.29244,            0.056455,            0.018368,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.054784,            0.018367,                   0,             0.69377,               0.663,             0.66714,             0.29112,            0.056269,            0.018372,                   0,            0.000298,            0.000298,            0.000298
