               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,             0.05049,           0.0036869,                   0,             0.72404,             0.57485,             0.60804,             0.20342,            0.048077,           0.0043352,                   0,            0.006337,            0.006337,            0.006337
                  39,            0.050256,           0.0037559,                   0,             0.63758,             0.59294,              0.5733,             0.19507,            0.047857,           0.0044236,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.051723,           0.0039547,                   0,             0.78616,             0.59985,             0.65354,             0.22876,            0.046905,            0.004322,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.050503,           0.0038302,                   0,             0.71553,             0.57233,             0.59475,             0.20098,            0.047418,           0.0044995,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.049776,           0.0036045,                   0,             0.75628,             0.59714,             0.64019,              0.2196,            0.047181,            0.004229,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.051507,           0.0036467,                   0,             0.71581,             0.59739,             0.62605,             0.21202,            0.047027,            0.004454,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.051507,           0.0036996,                   0,             0.77761,             0.60177,             0.64799,             0.21969,            0.046665,           0.0042071,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.048336,           0.0034846,                   0,             0.74644,             0.60345,              0.6387,             0.21707,             0.04689,           0.0042185,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.050325,           0.0035721,                   0,             0.75129,             0.57163,             0.61473,             0.20443,            0.047547,           0.0041826,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.052232,           0.0040035,                   0,             0.76048,             0.59336,              0.6404,             0.21504,            0.046662,           0.0043114,                   0,            0.005446,            0.005446,            0.005446
                  48,             0.05192,           0.0037931,                   0,             0.80828,             0.60219,             0.66497,             0.23326,            0.045934,           0.0042114,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.050419,           0.0038266,                   0,             0.78829,             0.61228,             0.65828,             0.22735,            0.046725,           0.0042046,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.051732,           0.0038216,                   0,             0.81143,             0.61396,              0.6624,              0.2338,            0.046001,           0.0042737,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.049767,           0.0036346,                   0,             0.79239,             0.59125,             0.64803,             0.22222,            0.046882,           0.0040955,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.049146,           0.0037137,                   0,             0.76163,             0.60261,              0.6422,                0.22,            0.046358,           0.0042026,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.049599,           0.0035793,                   0,             0.77503,              0.6005,             0.65189,             0.22547,            0.046217,            0.004116,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.051286,           0.0037707,                   0,             0.81385,             0.61312,             0.66977,             0.23602,            0.045877,           0.0040906,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.048561,           0.0037426,                   0,             0.81249,             0.61606,              0.6724,             0.23579,            0.045494,           0.0041157,                   0,            0.004654,            0.004654,            0.004654
                  56,             0.04965,           0.0035657,                   0,             0.81725,             0.61228,             0.67548,             0.23949,            0.045735,           0.0040847,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.048626,           0.0037054,                   0,             0.79852,             0.63709,             0.68389,             0.24388,            0.045515,           0.0040468,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.049375,           0.0035754,                   0,             0.79643,             0.61858,             0.66416,             0.23431,             0.04555,           0.0041307,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.049031,           0.0036864,                   0,             0.81823,             0.61817,             0.66727,             0.23054,             0.04581,           0.0040993,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.047171,           0.0034687,                   0,             0.81537,              0.6148,             0.67081,              0.2352,            0.045161,           0.0040581,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.049455,           0.0035775,                   0,             0.81837,             0.63162,             0.68194,             0.24452,            0.045286,           0.0040742,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.048071,           0.0035986,                   0,             0.80688,             0.62447,             0.67611,             0.23793,            0.045323,           0.0040849,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.048501,           0.0035941,                   0,             0.82428,             0.62994,             0.68415,             0.24435,            0.045287,           0.0040119,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.049307,            0.003782,                   0,             0.81855,             0.62742,             0.68057,             0.24252,            0.045027,           0.0041175,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.048716,           0.0036747,                   0,             0.83897,             0.63537,             0.69427,             0.24946,            0.044841,           0.0040135,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.049645,           0.0035974,                   0,              0.8176,             0.64276,             0.69608,             0.24653,            0.044933,           0.0040348,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.048846,           0.0036696,                   0,              0.8283,             0.63499,             0.69836,             0.25419,            0.044863,           0.0040325,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.049126,           0.0037076,                   0,              0.8187,             0.64944,             0.70167,             0.25055,            0.045141,           0.0039798,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.047653,           0.0037977,                   0,             0.80529,             0.63482,             0.68679,             0.24323,            0.045254,           0.0040144,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.047446,           0.0035607,                   0,             0.80078,             0.63961,             0.67981,             0.24159,            0.045304,           0.0039855,                   0,            0.003169,            0.003169,            0.003169
                  71,             0.04717,           0.0035786,                   0,             0.80563,             0.63036,             0.68451,             0.24294,            0.044959,           0.0040307,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.049068,           0.0036555,                   0,             0.82027,             0.63835,             0.69315,             0.24911,            0.044824,           0.0039351,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.048617,           0.0037798,                   0,              0.8239,             0.63961,             0.69496,             0.25059,            0.044647,            0.003925,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.049122,            0.003656,                   0,             0.77558,             0.64172,             0.68162,             0.23885,            0.045745,           0.0039876,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.046303,           0.0035284,                   0,             0.82497,              0.6434,             0.69809,             0.25244,            0.044909,           0.0038877,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.048784,           0.0036817,                   0,             0.83164,             0.64087,             0.69918,             0.25113,            0.044829,           0.0038947,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.046927,           0.0035053,                   0,             0.82172,             0.64802,             0.70032,             0.25324,             0.04493,           0.0038759,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.048353,           0.0036167,                   0,             0.81204,             0.64859,             0.70141,             0.25478,            0.044464,           0.0039257,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.048345,           0.0035943,                   0,             0.82448,             0.63835,             0.69769,             0.25328,            0.044793,           0.0039431,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.047017,           0.0036499,                   0,             0.83049,             0.62631,             0.69149,             0.24669,            0.045194,           0.0039543,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.047243,           0.0036481,                   0,             0.81586,             0.63667,             0.69705,              0.2497,            0.044846,           0.0039292,                   0,             0.00208,             0.00208,             0.00208
                  82,             0.04677,           0.0036055,                   0,             0.81258,             0.63632,             0.68818,              0.2419,            0.045055,            0.003939,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.047552,           0.0036079,                   0,             0.81213,             0.63807,             0.68657,             0.24291,            0.045072,           0.0039686,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.046442,           0.0033661,                   0,             0.80193,             0.62994,             0.68487,             0.24465,            0.044774,           0.0039811,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.048384,           0.0036026,                   0,             0.80904,             0.63204,             0.68803,             0.24535,            0.044628,           0.0039911,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.046822,           0.0037118,                   0,             0.79321,             0.62784,             0.68193,             0.24114,            0.044869,           0.0040341,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.047154,           0.0034886,                   0,             0.80103,             0.63204,               0.691,             0.24267,            0.045017,           0.0040216,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.047545,           0.0036786,                   0,              0.7999,             0.64172,             0.69317,             0.24537,            0.044785,            0.003986,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.046327,           0.0036868,                   0,             0.81723,             0.62742,             0.69068,             0.24828,            0.044486,           0.0039856,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.045956,           0.0036256,                   0,              0.8194,             0.63373,             0.69407,             0.25046,            0.044611,           0.0039336,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.047212,           0.0036371,                   0,             0.81548,             0.63919,             0.69516,             0.24838,            0.044657,           0.0039291,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.046401,           0.0036082,                   0,             0.81512,             0.63288,             0.69171,             0.24854,            0.044689,           0.0039395,                   0,            0.000991,            0.000991,            0.000991
                  93,             0.04545,           0.0035311,                   0,             0.81031,             0.63413,               0.691,              0.2459,            0.044752,           0.0039386,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.045514,            0.003521,                   0,             0.80844,             0.63537,             0.68702,             0.24763,            0.044652,           0.0039289,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.045981,           0.0033804,                   0,             0.81579,             0.63246,             0.68901,             0.24375,            0.044687,           0.0039223,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.047304,            0.003684,                   0,             0.82169,             0.63709,             0.69479,             0.24587,            0.044636,           0.0039238,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.044535,           0.0033838,                   0,             0.81562,             0.63919,             0.69551,             0.24445,            0.044681,           0.0039283,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.044569,           0.0036119,                   0,             0.81716,             0.63583,             0.69226,             0.24164,            0.044781,           0.0039631,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.045481,            0.003614,                   0,             0.81789,             0.63078,             0.68741,             0.23916,            0.044866,           0.0039779,                   0,            0.000298,            0.000298,            0.000298
